payment_id,loan_id,payment_date,scheduled_amount,paid_amount,principal_paid,interest_paid,penalty,days_late,payment_method,status
LP0000919,L000200,2023-08-23,856.39,13353.96,13024.98,303.29,25.69,41,Cheque,Late
LP0001887,L000200,2023-09-23,856.39,15416.46,15174.52,216.25,25.69,41,Credit Card,Late
LP0000888,L000200,2023-10-23,856.39,856.39,613.5,242.89,0.0,0,Cash,Paid
LP0000234,L000201,2022-06-04,15484.5,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000584,L000201,2022-07-04,15484.5,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000779,L000201,2022-08-04,15484.5,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0001017,L000201,2022-09-04,15484.5,15484.5,10261.69,4758.27,464.54,31,Bank Transfer,Late
LP0001740,L000201,2022-10-04,15484.5,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000811,L000201,2022-11-04,15484.5,15484.5,10242.33,5242.17,0.0,0,Cash,Paid
LP0001035,L000202,2023-06-23,3623.41,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000115,L000202,2023-07-23,3623.41,198611.04,197330.24,1172.1,108.7,38,Credit Card,Late
LP0000338,L000202,2023-08-23,3623.41,0.0,0.0,0.0,0.0,0,Online Banking,Missed
LP0001907,L000202,2023-09-23,3623.41,187301.87,185885.2,1416.67,0.0,0,Cheque,Paid
LP0000211,L000203,2021-10-10,1135.69,1135.69,766.05,335.57,34.07,8,Cheque,Late
LP0001190,L000203,2021-11-10,1135.69,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0001350,L000203,2021-12-10,1135.69,1135.69,754.44,381.25,0.0,0,Credit Card,Paid
LP0001821,L000203,2022-01-10,1135.69,1135.69,658.62,443.0,34.07,17,Cash,Late
LP0000863,L000204,2021-06-30,1907.36,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001437,L000204,2021-07-30,1907.36,1907.36,1145.67,704.47,57.22,29,Cheque,Late
LP0000663,L000204,2021-08-30,1907.36,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0000867,L000204,2021-09-30,1907.36,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0000006,L000205,2024-01-15,1733.36,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0000506,L000205,2024-02-15,1733.36,1733.36,1208.26,473.1,52.0,26,Online Banking,Late
LP0000440,L000205,2024-03-15,1733.36,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0001327,L000205,2024-04-15,1733.36,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0001964,L000205,2024-05-15,1733.36,1733.36,1107.88,573.48,52.0,36,Credit Card,Late
LP0001935,L000205,2024-06-15,1733.36,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001899,L000205,2024-07-15,1733.36,1733.36,1143.35,538.01,52.0,21,Cash,Late
LP0001140,L000206,2022-08-27,9169.4,47520.11,44720.34,2524.69,275.08,24,Cash,Late
LP0000817,L000206,2022-09-27,9169.4,0.0,0.0,0.0,0.0,0,Online Banking,Missed
LP0001039,L000206,2022-10-27,9169.4,42568.91,38946.8,3622.11,0.0,0,Cash,Paid
LP0001325,L000206,2022-11-27,9169.4,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0001117,L000206,2022-12-27,9169.4,43045.1,39502.08,3543.02,0.0,0,Bank Transfer,Paid
LP0000485,L000206,2023-01-27,9169.4,41392.31,37574.78,3817.53,0.0,0,Bank Transfer,Paid
LP0000139,L000206,2023-02-27,9169.4,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0001462,L000206,2023-03-27,9169.4,40183.68,36165.41,3743.19,275.08,9,Auto Debit,Late
LP0001153,L000206,2023-04-27,9169.4,49806.41,47386.37,2420.04,0.0,0,Cash,Paid
LP0001706,L000206,2023-05-27,9169.4,40656.06,36716.25,3939.81,0.0,0,Cash,Paid
LP0001848,L000207,2021-08-07,3932.98,3932.98,2699.71,1115.28,117.99,26,Credit Card,Late
LP0001544,L000207,2021-09-07,3932.98,0.0,0.0,0.0,0.0,0,Auto Debit,Missed
LP0000960,L000207,2021-10-07,3932.98,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001900,L000208,2023-05-07,3565.38,79843.02,78218.44,1517.62,106.96,9,Bank Transfer,Late
LP0001144,L000208,2023-06-07,3565.38,0.0,0.0,0.0,0.0,0,Auto Debit,Pending
LP0000692,L000208,2023-07-07,3565.38,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0000508,L000208,2023-08-07,3565.38,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000748,L000208,2023-09-07,3565.38,84449.24,82941.86,1507.38,0.0,0,Cheque,Paid
LP0000977,L000208,2023-10-07,3565.38,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000053,L000208,2023-11-07,3565.38,94778.63,93534.07,1137.6,106.96,21,Auto Debit,Late
LP0000523,L000208,2023-12-07,3565.38,193330.42,192292.56,930.9,106.96,16,Cheque,Late
LP0000151,L000208,2024-01-07,3565.38,3565.38,2136.38,1429.0,0.0,0,Cheque,Paid
LP0000252,L000209,2020-04-02,3246.14,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001559,L000209,2020-05-02,3246.14,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0001130,L000209,2020-06-02,3246.14,18410.5,17312.16,1000.96,97.38,11,Debit Card,Late
LP0001579,L000209,2020-07-02,3246.14,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0001095,L000209,2020-08-02,3246.14,17857.31,16408.37,1351.56,97.38,4,Debit Card,Late
LP0001046,L000209,2020-09-02,3246.14,3246.14,2297.17,948.97,0.0,0,Cheque,Paid
LP0000979,L000210,2024-01-26,977.17,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001676,L000210,2024-02-26,977.17,977.17,631.93,345.24,0.0,0,Cash,Paid
LP0000610,L000210,2024-03-26,977.17,0.0,0.0,0.0,0.0,0,Auto Debit,Pending
LP0000526,L000210,2024-04-26,977.17,977.17,661.97,315.2,0.0,0,Credit Card,Paid
LP0001861,L000210,2024-05-26,977.17,977.17,708.16,269.01,0.0,0,Cash,Paid
LP0001892,L000210,2024-06-26,977.17,977.17,583.65,364.2,29.32,29,Online Banking,Late
LP0000898,L000210,2024-07-26,977.17,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0001742,L000211,2023-11-17,3334.07,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000066,L000211,2023-12-17,3334.07,3334.07,2006.79,1327.28,0.0,0,Cheque,Paid
LP0000030,L000211,2024-01-17,3334.07,3334.07,1945.77,1388.3,0.0,0,Bank Transfer,Paid
LP0001758,L000211,2024-02-17,3334.07,3334.07,2296.64,1037.43,0.0,0,Debit Card,Paid
LP0001938,L000211,2024-03-17,3334.07,3334.07,2123.9,1110.15,100.02,30,Online Banking,Late
LP0000680,L000211,2024-04-17,3334.07,3334.07,1962.76,1371.31,0.0,0,Credit Card,Paid
LP0001471,L000211,2024-05-17,3334.07,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000608,L000211,2024-06-17,3334.07,0.0,0.0,0.0,0.0,0,Auto Debit,Pending
LP0000893,L000211,2024-07-17,3334.07,0.0,0.0,0.0,0.0,0,Online Banking,Pending
LP0000275,L000211,2024-08-17,3334.07,3334.07,2289.72,944.33,100.02,3,Cheque,Late
LP0001816,L000212,2023-09-12,2615.51,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001717,L000212,2023-10-12,2615.51,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000492,L000212,2023-11-12,2615.51,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000382,L000212,2023-12-12,2615.51,2615.51,1855.93,759.58,0.0,0,Online Banking,Paid
LP0001119,L000212,2024-01-12,2615.51,2615.51,1894.09,642.95,78.47,37,Cheque,Late
LP0001657,L000213,2020-05-15,2102.48,2102.48,1370.95,731.53,0.0,0,Cheque,Paid
LP0000962,L000213,2020-06-15,2102.48,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000395,L000213,2020-07-15,2102.48,2102.48,1192.39,847.02,63.07,21,Cash,Late
LP0000910,L000213,2020-08-15,2102.48,2102.48,1396.37,643.04,63.07,4,Cash,Late
LP0001609,L000213,2020-09-15,2102.48,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0001057,L000213,2020-10-15,2102.48,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000942,L000214,2023-01-23,2789.0,2789.0,1946.76,758.57,83.67,15,Debit Card,Late
LP0000688,L000214,2023-02-23,2789.0,2789.0,1655.97,1049.36,83.67,26,Debit Card,Late
LP0000894,L000214,2023-03-23,2789.0,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000615,L000214,2023-04-23,2789.0,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001955,L000214,2023-05-23,2789.0,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0001532,L000215,2022-06-24,1256.78,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0001237,L000215,2022-07-24,1256.78,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000039,L000215,2022-08-24,1256.78,4153.92,2894.44,1134.86,124.62,30,Cheque,Late
LP0000786,L000215,2022-09-24,1256.78,4153.92,2726.56,1427.36,0.0,0,Credit Card,Paid
LP0001090,L000215,2022-10-24,1256.78,4153.92,2934.21,1095.09,124.62,32,Bank Transfer,Late
LP0001726,L000215,2022-11-24,1256.78,4153.92,2491.18,1662.74,0.0,0,Cash,Paid
LP0000257,L000216,2021-09-29,9001.72,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0000666,L000216,2021-10-29,9001.72,9001.72,5698.29,3303.43,0.0,0,Auto Debit,Paid
LP0001775,L000216,2021-11-29,9001.72,9001.72,5012.34,3989.38,0.0,0,Credit Card,Paid
LP0000696,L000216,2021-12-29,9001.72,9001.72,6269.39,2732.33,0.0,0,Debit Card,Paid
LP0001594,L000216,2022-01-29,9001.72,9001.72,5779.82,2951.85,270.05,26,Online Banking,Late
LP0001540,L000216,2022-02-28,9001.72,9001.72,6596.86,2404.86,0.0,0,Cheque,Paid
LP0000499,L000216,2022-03-29,9001.72,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000550,L000216,2022-04-29,9001.72,9001.72,5073.83,3657.84,270.05,21,Bank Transfer,Late
LP0000099,L000216,2022-05-29,9001.72,9001.72,6339.98,2391.69,270.05,14,Debit Card,Late
LP0000870,L000217,2023-12-14,3315.59,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0001986,L000217,2024-01-14,3315.59,66282.1,65277.01,1005.09,0.0,0,Debit Card,Paid
LP0001807,L000217,2024-02-14,3315.59,63320.31,62206.54,1113.77,0.0,0,Cash,Paid
LP0001331,L000217,2024-03-14,3315.59,55695.11,54301.54,1294.1,99.47,3,Auto Debit,Late
LP0000897,L000217,2024-04-14,3315.59,67290.43,66322.34,968.09,0.0,0,Cash,Paid
LP0001003,L000217,2024-05-14,3315.59,68005.27,67063.41,941.86,0.0,0,Cash,Paid
LP0001703,L000218,2020-07-26,4346.24,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0000622,L000218,2020-08-26,4346.24,124552.3,122694.67,1857.63,0.0,0,Bank Transfer,Paid
LP0000629,L000218,2020-09-26,4346.24,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000835,L000218,2020-10-26,4346.24,149885.99,148552.84,1333.15,0.0,0,Cash,Paid
LP0001349,L000218,2020-11-26,4346.24,144533.11,143089.14,1443.97,0.0,0,Cheque,Paid
LP0001850,L000219,2021-10-09,4488.76,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001333,L000219,2021-11-09,4488.76,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001430,L000219,2021-12-09,4488.76,4488.76,2569.17,1919.59,0.0,0,Bank Transfer,Paid
LP0001944,L000219,2022-01-09,4488.76,4488.76,2978.91,1375.19,134.66,34,Cheque,Late
LP0001267,L000219,2022-02-09,4488.76,4488.76,2885.66,1468.44,134.66,42,Bank Transfer,Late
LP0001168,L000219,2022-03-09,4488.76,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001478,L000220,2022-09-27,7080.75,7080.75,4342.05,2526.28,212.42,4,Bank Transfer,Late
LP0000809,L000220,2022-10-27,7080.75,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0000025,L000220,2022-11-27,7080.75,0.0,0.0,0.0,0.0,0,Auto Debit,Pending
LP0001111,L000220,2022-12-27,7080.75,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0001245,L000220,2023-01-27,7080.75,7080.75,4959.36,1908.97,212.42,42,Cash,Late
LP0001351,L000220,2023-02-27,7080.75,7080.75,3947.27,3133.48,0.0,0,Cheque,Paid
LP0001444,L000220,2023-03-27,7080.75,7080.75,4715.85,2364.9,0.0,0,Debit Card,Paid
LP0001106,L000220,2023-04-27,7080.75,7080.75,4750.26,2118.07,212.42,30,Credit Card,Late
LP0000884,L000221,2022-07-15,4396.74,4396.74,3125.86,1138.98,131.9,10,Bank Transfer,Late
LP0000816,L000221,2022-08-15,4396.74,4396.74,3123.32,1141.52,131.9,44,Cheque,Late
LP0000679,L000221,2022-09-15,4396.74,0.0,0.0,0.0,0.0,0,Online Banking,Pending
LP0001158,L000221,2022-10-15,4396.74,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0001072,L000221,2022-11-15,4396.74,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000386,L000222,2023-07-18,5197.86,5197.86,3205.47,1836.45,155.94,19,Cash,Late
LP0001598,L000222,2023-08-18,5197.86,5197.86,2864.74,2333.12,0.0,0,Debit Card,Paid
LP0000347,L000223,2023-07-02,2043.02,2043.02,1289.17,753.85,0.0,0,Cash,Paid
LP0001777,L000223,2023-08-02,2043.02,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0000460,L000223,2023-09-02,2043.02,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000729,L000223,2023-10-02,2043.02,2043.02,1447.35,534.38,61.29,22,Cheque,Late
LP0000938,L000223,2023-11-02,2043.02,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0000879,L000223,2023-12-02,2043.02,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000904,L000223,2024-01-02,2043.02,2043.02,1449.48,532.25,61.29,41,Online Banking,Late
LP0001165,L000223,2024-02-02,2043.02,2043.02,1188.52,793.21,61.29,19,Cash,Late
LP0000589,L000223,2024-03-02,2043.02,2043.02,1451.39,530.34,61.29,41,Cheque,Late
LP0001426,L000224,2023-09-28,4264.34,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000984,L000224,2023-10-28,4264.34,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0001450,L000224,2023-11-28,4264.34,394495.34,392856.42,1510.99,127.93,13,Cheque,Late
LP0000718,L000224,2023-12-28,4264.34,4264.34,2620.36,1643.98,0.0,0,Cheque,Paid
LP0000273,L000225,2021-05-25,6476.45,0.0,0.0,0.0,0.0,0,Online Banking,Missed
LP0000476,L000225,2021-06-25,6476.45,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000494,L000225,2021-07-25,6476.45,6476.45,4153.3,2128.86,194.29,23,Debit Card,Late
LP0001851,L000225,2021-08-25,6476.45,6476.45,4346.08,1936.08,194.29,30,Cheque,Late
LP0000580,L000226,2022-12-12,8936.72,50195.29,46300.22,3895.07,0.0,0,Cheque,Paid
LP0001736,L000226,2023-01-12,8936.72,58393.65,55500.39,2625.16,268.1,9,Bank Transfer,Late
LP0001383,L000226,2023-02-12,8936.72,52873.77,49306.0,3299.67,268.1,40,Credit Card,Late
LP0000237,L000226,2023-03-12,8936.72,55231.36,51951.68,3279.68,0.0,0,Cheque,Paid
LP0000113,L000226,2023-04-12,8936.72,58058.04,55123.77,2934.27,0.0,0,Cash,Paid
LP0001903,L000226,2023-05-12,8936.72,0.0,0.0,0.0,0.0,0,Auto Debit,Missed
LP0000405,L000226,2023-06-12,8936.72,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000420,L000226,2023-07-12,8936.72,100321.11,97453.48,2867.63,0.0,0,Cheque,Paid
LP0000086,L000226,2023-08-12,8936.72,8936.72,6613.08,2323.64,0.0,0,Cash,Paid
LP0001166,L000227,2021-01-14,10384.94,79649.85,76698.95,2950.9,0.0,0,Cash,Paid
LP0000619,L000227,2021-02-14,10384.94,74173.89,71278.67,2895.22,0.0,0,Cash,Paid
LP0001027,L000227,2021-03-14,10384.94,64551.03,59979.61,4259.87,311.55,10,Debit Card,Late
LP0001670,L000227,2021-04-14,10384.94,0.0,0.0,0.0,0.0,0,Auto Debit,Missed
LP0000675,L000227,2021-05-14,10384.94,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0000568,L000227,2021-06-14,10384.94,79266.07,76273.98,2680.54,311.55,35,Debit Card,Late
LP0001323,L000227,2021-07-14,10384.94,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0000992,L000227,2021-08-14,10384.94,10384.94,5994.74,4390.2,0.0,0,Cheque,Paid
LP0000981,L000228,2023-05-08,1794.73,1794.73,1174.51,566.38,53.84,20,Cheque,Late
LP0001811,L000228,2023-06-08,1794.73,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000391,L000228,2023-07-08,1794.73,1794.73,1085.47,655.42,53.84,27,Bank Transfer,Late
LP0000245,L000228,2023-08-08,1794.73,1794.73,1003.24,737.65,53.84,28,Cheque,Late
LP0001494,L000228,2023-09-08,1794.73,1794.73,1171.03,623.7,0.0,0,Debit Card,Paid
LP0000311,L000229,2021-04-22,15806.96,112740.81,105848.81,6892.0,0.0,0,Bank Transfer,Paid
LP0000322,L000229,2021-05-22,15806.96,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000315,L000229,2021-06-22,15806.96,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0001693,L000229,2021-07-22,15806.96,113414.08,106584.0,6830.08,0.0,0,Credit Card,Paid
LP0000734,L000229,2021-08-22,15806.96,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0001675,L000229,2021-09-22,15806.96,107479.39,101029.28,5975.9,474.21,9,Debit Card,Late
LP0001432,L000229,2021-10-22,15806.96,15806.96,10066.17,5740.79,0.0,0,Cash,Paid
LP0001067,L000230,2023-05-03,2051.75,66992.89,66130.86,800.48,61.55,19,Cash,Late
LP0000480,L000230,2023-06-03,2051.75,71222.5,70460.02,700.93,61.55,11,Cheque,Late
LP0000524,L000230,2023-07-03,2051.75,2051.75,1204.34,847.41,0.0,0,Cash,Paid
LP0000839,L000231,2023-04-28,11083.84,11083.84,7119.98,3963.86,0.0,0,Auto Debit,Paid
LP0000624,L000231,2023-05-28,11083.84,11083.84,6807.95,4275.89,0.0,0,Online Banking,Paid
LP0001223,L000231,2023-06-28,11083.84,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001177,L000231,2023-07-28,11083.84,11083.84,7870.32,2881.0,332.52,24,Cheque,Late
LP0001329,L000231,2023-08-28,11083.84,11083.84,7857.2,2894.12,332.52,5,Cash,Late
LP0000519,L000231,2023-09-28,11083.84,11083.84,6281.06,4470.26,332.52,31,Credit Card,Late
LP0001102,L000231,2023-10-28,11083.84,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0001343,L000231,2023-11-28,11083.84,11083.84,7611.66,3139.66,332.52,43,Auto Debit,Late
LP0001302,L000232,2023-06-25,6003.03,6003.03,3456.39,2546.64,0.0,0,Bank Transfer,Paid
LP0000041,L000232,2023-07-25,6003.03,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000016,L000232,2023-08-25,6003.03,6003.03,3492.08,2330.86,180.09,24,Bank Transfer,Late
LP0001524,L000232,2023-09-25,6003.03,6003.03,3778.73,2044.21,180.09,15,Online Banking,Late
LP0001530,L000232,2023-10-25,6003.03,6003.03,3953.23,2049.8,0.0,0,Online Banking,Paid
LP0001266,L000232,2023-11-25,6003.03,0.0,0.0,0.0,0.0,0,Auto Debit,Missed
LP0001753,L000233,2023-06-23,303.14,303.14,217.22,76.83,9.09,23,Debit Card,Late
LP0001335,L000233,2023-07-23,303.14,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0001911,L000233,2023-08-23,303.14,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001360,L000233,2023-09-23,303.14,303.14,199.69,94.36,9.09,12,Cash,Late
LP0001088,L000233,2023-10-23,303.14,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0000740,L000233,2023-11-23,303.14,303.14,198.07,105.07,0.0,0,Debit Card,Paid
LP0000399,L000234,2022-08-10,459.81,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001286,L000234,2022-09-10,459.81,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0001492,L000234,2022-10-10,459.81,459.81,300.06,145.96,13.79,8,Bank Transfer,Late
LP0000613,L000234,2022-11-10,459.81,459.81,335.55,124.26,0.0,0,Credit Card,Paid
LP0000251,L000234,2022-12-10,459.81,459.81,285.21,160.81,13.79,16,Bank Transfer,Late
LP0001253,L000234,2023-01-10,459.81,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000701,L000235,2023-06-09,11274.19,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000088,L000235,2023-07-09,11274.19,11274.19,7650.05,3624.14,0.0,0,Credit Card,Paid
LP0000209,L000235,2023-08-09,11274.19,11274.19,6889.1,4046.86,338.23,33,Online Banking,Late
LP0001159,L000236,2023-01-31,7933.59,7933.59,5724.78,1970.8,238.01,9,Credit Card,Late
LP0001778,L000236,2023-02-28,7933.59,7933.59,4269.5,3426.08,238.01,36,Online Banking,Late
LP0001852,L000236,2023-03-31,7933.59,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0001103,L000236,2023-04-30,7933.59,7933.59,4473.81,3221.77,238.01,41,Debit Card,Late
LP0001361,L000236,2023-05-31,7933.59,7933.59,5420.26,2275.32,238.01,17,Credit Card,Late
LP0001210,L000236,2023-06-30,7933.59,7933.59,5434.67,2260.91,238.01,44,Cash,Late
LP0000247,L000236,2023-07-31,7933.59,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0001608,L000236,2023-08-31,7933.59,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0000436,L000236,2023-09-30,7933.59,7933.59,4415.23,3280.35,238.01,36,Credit Card,Late
LP0000469,L000236,2023-10-31,7933.59,7933.59,5900.07,2033.52,0.0,0,Credit Card,Paid
LP0001382,L000236,2023-11-30,7933.59,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000012,L000236,2023-12-31,7933.59,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001205,L000237,2023-04-07,2107.44,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0001939,L000237,2023-05-07,2107.44,0.0,0.0,0.0,0.0,0,Auto Debit,Missed
LP0000222,L000237,2023-06-07,2107.44,2107.44,1428.09,616.13,63.22,8,Credit Card,Late
LP0001827,L000237,2023-07-07,2107.44,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000980,L000237,2023-08-07,2107.44,2107.44,1460.54,646.9,0.0,0,Credit Card,Paid
LP0000714,L000238,2022-10-02,21992.05,21992.05,13469.29,8522.76,0.0,0,Bank Transfer,Paid
LP0000604,L000238,2022-11-02,21992.05,21992.05,14188.93,7143.36,659.76,27,Bank Transfer,Late
LP0000793,L000238,2022-12-02,21992.05,21992.05,16430.01,5562.04,0.0,0,Debit Card,Paid
LP0000950,L000238,2023-01-02,21992.05,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0001230,L000238,2023-02-02,21992.05,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0000168,L000238,2023-03-02,21992.05,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001152,L000239,2023-05-09,5040.52,5040.52,2869.33,2171.19,0.0,0,Credit Card,Paid
LP0001148,L000239,2023-06-09,5040.52,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0001402,L000239,2023-07-09,5040.52,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0000799,L000239,2023-08-09,5040.52,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0000424,L000239,2023-09-09,5040.52,5040.52,3252.71,1787.81,0.0,0,Cheque,Paid
LP0000958,L000239,2023-10-09,5040.52,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0001455,L000239,2023-11-09,5040.52,5040.52,2807.11,2082.19,151.22,5,Credit Card,Late
LP0001475,L000240,2023-12-01,31882.46,186796.95,177796.31,9000.64,0.0,0,Credit Card,Paid
LP0000119,L000240,2024-01-01,31882.46,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000219,L000240,2024-02-01,31882.46,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0001872,L000240,2024-03-01,31882.46,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0001308,L000240,2024-04-01,31882.46,176167.99,163226.63,12941.36,0.0,0,Debit Card,Paid
LP0001966,L000240,2024-05-01,31882.46,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0000445,L000240,2024-06-01,31882.46,31882.46,19389.83,12492.63,0.0,0,Debit Card,Paid
LP0001600,L000241,2024-01-15,6153.79,0.0,0.0,0.0,0.0,0,Auto Debit,Pending
LP0001772,L000241,2024-02-15,6153.79,6153.79,4264.3,1889.49,0.0,0,Debit Card,Paid
LP0001087,L000241,2024-03-15,6153.79,6153.79,3801.59,2352.2,0.0,0,Credit Card,Paid
LP0000794,L000242,2024-01-05,2168.08,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0000373,L000242,2024-02-05,2168.08,2168.08,1558.74,544.3,65.04,2,Cheque,Late
LP0001364,L000242,2024-03-05,2168.08,2168.08,1435.93,667.11,65.04,27,Debit Card,Late
LP0001056,L000242,2024-04-05,2168.08,2168.08,1409.31,758.77,0.0,0,Bank Transfer,Paid
LP0000110,L000242,2024-05-05,2168.08,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001171,L000242,2024-06-05,2168.08,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0001134,L000242,2024-07-05,2168.08,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000763,L000242,2024-08-05,2168.08,2168.08,1220.09,947.99,0.0,0,Bank Transfer,Paid
LP0001380,L000243,2022-12-30,6002.13,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0001720,L000243,2023-01-30,6002.13,6002.13,3890.92,1931.15,180.06,11,Cash,Late
LP0001889,L000243,2023-02-28,6002.13,6002.13,4406.03,1596.1,0.0,0,Debit Card,Paid
LP0000545,L000243,2023-03-30,6002.13,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0000489,L000243,2023-04-30,6002.13,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0001859,L000243,2023-05-30,6002.13,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000103,L000243,2023-06-30,6002.13,0.0,0.0,0.0,0.0,0,Auto Debit,Pending
LP0000207,L000243,2023-07-30,6002.13,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000671,L000244,2020-04-18,7289.36,17159.3,9881.01,7278.29,0.0,0,Credit Card,Paid
LP0001273,L000244,2020-05-18,7289.36,17159.3,11671.0,4973.52,514.78,7,Auto Debit,Late
LP0001264,L000244,2020-06-18,7289.36,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0000188,L000244,2020-07-18,7289.36,0.0,0.0,0.0,0.0,0,Cash,Pending
