transaction_id,account_id,transaction_date,transaction_time,transaction_type,amount,channel,description,balance_after,status
TXN00003174,ACC0000218,2024-04-21,13:52:00,Credit,14205.91,Branch,Salary,22873.76,Pending
TXN00004037,ACC0000218,2024-05-06,22:01:00,Fee,2082.19,Branch,Utility,22873.76,Pending
TXN00000026,ACC0000218,2024-08-12,15:00:00,Fee,8480.0,Mobile,Utility,14393.76,Completed
TXN00000679,ACC0000218,2024-09-26,18:21:00,Fee,4287.84,Mobile,Utility,10105.92,Completed
TXN00003146,ACC0000219,2022-03-23,8:41:00,Credit,8270.52,Online,Investment,43171.58,Pending
TXN00002162,ACC0000219,2022-09-18,15:30:00,Interest,12500.99,Online,Investment,43171.58,Pending
TXN00001971,ACC0000219,2022-09-27,22:55:00,Debit,6588.24,POS,Utility,43171.58,Pending
TXN00001829,ACC0000219,2022-12-22,9:51:00,ATM Withdrawal,3184.78,ATM,Purchase,39986.8,Completed
TXN00001396,ACC0000219,2023-02-09,19:07:00,Debit,6862.45,Mobile,Purchase,39986.8,Failed
TXN00003530,ACC0000219,2023-11-02,10:26:00,ATM Withdrawal,5019.46,ATM,Utility,39986.8,Failed
TXN00002869,ACC0000219,2023-12-30,8:10:00,Interest,8488.45,Online,Investment,48475.25,Completed
TXN00004743,ACC0000219,2024-02-16,17:54:00,Debit,9417.47,Online,Purchase,39057.78,Completed
TXN00003455,ACC0000219,2024-08-12,18:45:00,ATM Withdrawal,7798.32,ATM,Utility,39057.78,Failed
TXN00000536,ACC0000220,2022-09-07,20:42:00,Credit,541.72,Mobile,Investment,51763.97,Failed
TXN00001925,ACC0000220,2023-01-01,12:06:00,Credit,12718.66,Branch,Refund,64482.63,Completed
TXN00000387,ACC0000220,2024-02-03,16:22:00,Transfer,1699.49,Wire Transfer,Investment,64482.63,Failed
TXN00001183,ACC0000220,2024-02-09,9:42:00,Credit,13749.92,Branch,Investment,64482.63,Failed
TXN00003169,ACC0000220,2024-05-28,8:29:00,Interest,8645.18,Online,Investment,73127.81,Completed
TXN00001743,ACC0000220,2024-07-04,20:46:00,Credit,2529.01,Online,Investment,73127.81,Pending
TXN00001909,ACC0000221,2022-05-13,17:04:00,ATM Withdrawal,208.66,ATM,Rent,26591.42,Completed
TXN00004216,ACC0000221,2022-06-08,13:42:00,Credit,10523.93,Mobile,Investment,26591.42,Pending
TXN00003518,ACC0000221,2022-10-16,8:49:00,Debit,4765.54,Online,Rent,26591.42,Pending
TXN00003674,ACC0000221,2022-12-01,18:20:00,Fee,3727.57,Mobile,Utility,26591.42,Pending
TXN00002382,ACC0000221,2022-12-24,17:00:00,ATM Withdrawal,3131.11,ATM,Purchase,26591.42,Failed
TXN00002318,ACC0000221,2023-04-04,16:58:00,Debit,7963.58,Online,Utility,26591.42,Failed
TXN00001217,ACC0000221,2024-06-27,11:32:00,Debit,13789.15,POS,Purchase,12802.27,Completed
TXN00002606,ACC0000221,2024-07-23,16:05:00,Interest,944.58,Online,Investment,13746.85,Completed
TXN00000562,ACC0000222,2022-05-08,22:16:00,Interest,14115.6,Branch,Investment,5349.33,Pending
TXN00001945,ACC0000222,2022-08-29,15:27:00,Credit,8066.78,Mobile,Salary,5349.33,Pending
TXN00000734,ACC0000222,2023-11-28,15:56:00,Credit,7346.43,Branch,Salary,5349.33,Failed
TXN00004002,ACC0000222,2024-04-06,10:15:00,Debit,4286.33,POS,Utility,1063.0,Completed
TXN00004824,ACC0000222,2024-04-15,19:33:00,ATM Withdrawal,741.14,ATM,Rent,1063.0,Pending
TXN00002997,ACC0000223,2022-12-17,16:02:00,Credit,5858.5,Online,Salary,7812.36,Failed
TXN00000056,ACC0000223,2023-05-20,17:45:00,Debit,14117.8,Online,Purchase,7812.36,Pending
TXN00004610,ACC0000223,2024-01-08,11:31:00,Credit,664.04,Branch,Investment,7812.36,Pending
TXN00004025,ACC0000223,2024-01-26,17:15:00,ATM Withdrawal,13463.03,ATM,Rent,7812.36,Failed
TXN00001972,ACC0000223,2024-06-23,22:18:00,Fee,10343.33,Online,Utility,7812.36,Failed
TXN00001816,ACC0000224,2022-08-14,14:27:00,Debit,7057.19,Mobile,Purchase,1108.96,Pending
TXN00000311,ACC0000224,2023-03-10,14:27:00,Transfer,10036.74,Branch,Rent,1108.96,Pending
TXN00004439,ACC0000224,2023-09-21,19:02:00,Fee,923.17,Online,Utility,1108.96,Failed
TXN00003270,ACC0000224,2024-05-28,14:05:00,Transfer,832.45,Branch,Investment,276.51,Completed
TXN00001294,ACC0000224,2024-12-08,18:53:00,Credit,1036.91,Mobile,Investment,276.51,Pending
TXN00000846,ACC0000225,2022-12-29,18:28:00,Debit,198.95,Online,Utility,16368.25,Completed
TXN00002378,ACC0000225,2023-01-18,18:08:00,Credit,9243.0,Branch,Investment,16368.25,Pending
TXN00001977,ACC0000225,2023-11-05,14:25:00,ATM Withdrawal,6460.21,ATM,Utility,16368.25,Failed
TXN00001186,ACC0000225,2024-01-16,12:13:00,ATM Withdrawal,8873.0,ATM,Utility,7495.25,Completed
TXN00004362,ACC0000225,2024-02-21,22:26:00,Credit,11090.78,Mobile,Salary,18586.03,Completed
TXN00003018,ACC0000225,2024-03-10,19:19:00,Fee,8276.25,Online,Utility,18586.03,Failed
TXN00004667,ACC0000225,2024-03-23,15:45:00,Fee,14275.14,Mobile,Utility,18586.03,Pending
TXN00002400,ACC0000225,2024-10-25,20:54:00,Transfer,11434.54,Wire Transfer,Investment,7151.49,Completed
TXN00003139,ACC0000226,2022-04-13,18:29:00,Credit,6474.79,Mobile,Refund,5272.86,Failed
TXN00003409,ACC0000226,2022-06-04,10:52:00,Credit,12459.02,Branch,Refund,17731.88,Completed
TXN00001946,ACC0000226,2022-06-04,21:38:00,Debit,1470.18,Mobile,Rent,16261.7,Completed
TXN00002899,ACC0000226,2022-08-06,12:26:00,Credit,9056.83,Online,Refund,25318.53,Completed
TXN00002100,ACC0000226,2022-10-31,11:38:00,Fee,10949.53,Mobile,Utility,14369.0,Completed
TXN00001009,ACC0000226,2023-03-13,18:20:00,Transfer,6097.4,Wire Transfer,Rent,8271.6,Completed
TXN00004396,ACC0000226,2023-04-23,11:57:00,Transfer,7344.91,Wire Transfer,Rent,926.69,Completed
TXN00002786,ACC0000226,2024-04-17,18:32:00,Transfer,6283.46,Mobile,Transfer,926.69,Pending
TXN00002779,ACC0000226,2024-07-23,11:10:00,Fee,7557.82,Online,Utility,926.69,Failed
TXN00003137,ACC0000227,2022-09-23,9:46:00,Fee,2801.36,Branch,Utility,41129.4,Pending
TXN00003755,ACC0000227,2022-10-22,22:11:00,Transfer,13631.67,Wire Transfer,Investment,41129.4,Pending
TXN00004054,ACC0000227,2023-04-29,10:06:00,Transfer,6440.38,Online,Transfer,41129.4,Failed
TXN00002602,ACC0000227,2023-09-21,15:40:00,Fee,5102.57,Online,Utility,41129.4,Pending
TXN00000698,ACC0000227,2023-10-26,11:08:00,ATM Withdrawal,1933.35,ATM,Rent,39196.05,Completed
TXN00003940,ACC0000227,2024-06-06,19:49:00,Credit,12909.63,Online,Salary,52105.68,Completed
TXN00001405,ACC0000227,2024-12-20,19:47:00,ATM Withdrawal,14705.68,ATM,Purchase,52105.68,Failed
TXN00001800,ACC0000228,2022-07-25,15:49:00,ATM Withdrawal,1884.1,ATM,Rent,3380.85,Failed
TXN00000332,ACC0000228,2023-04-03,14:59:00,Credit,2780.89,Mobile,Refund,3380.85,Pending
TXN00001392,ACC0000228,2023-08-31,9:43:00,Fee,2230.41,Online,Utility,1150.44,Completed
TXN00000973,ACC0000228,2023-09-20,14:55:00,Interest,14210.1,Branch,Investment,1150.44,Failed
TXN00000745,ACC0000228,2024-07-03,18:31:00,Interest,8464.79,Branch,Investment,1150.44,Pending
TXN00001224,ACC0000229,2022-05-09,21:19:00,Fee,10763.47,Online,Utility,14664.67,Failed
TXN00002309,ACC0000229,2022-06-07,12:19:00,Interest,5766.23,Online,Investment,20430.9,Completed
TXN00002238,ACC0000229,2023-04-10,21:05:00,Interest,908.64,Branch,Investment,21339.54,Completed
TXN00001420,ACC0000229,2023-09-16,20:02:00,ATM Withdrawal,7388.93,ATM,Utility,21339.54,Failed
TXN00003643,ACC0000229,2024-02-16,14:54:00,ATM Withdrawal,3058.96,ATM,Purchase,21339.54,Failed
TXN00004179,ACC0000229,2024-07-20,22:33:00,Credit,4392.37,Mobile,Salary,25731.91,Completed
TXN00000110,ACC0000229,2024-07-21,21:06:00,ATM Withdrawal,14266.46,ATM,Rent,25731.91,Pending
TXN00004035,ACC0000229,2024-10-09,16:57:00,Interest,13865.47,Online,Investment,25731.91,Failed
TXN00002171,ACC0000230,2022-03-06,18:46:00,Credit,12474.93,Online,Investment,63283.2,Completed
TXN00002044,ACC0000230,2022-03-25,10:10:00,Transfer,1944.95,Mobile,Investment,61338.25,Completed
TXN00003542,ACC0000230,2022-04-20,11:30:00,Transfer,13973.34,Mobile,Investment,61338.25,Failed
TXN00003794,ACC0000230,2022-06-11,12:16:00,Debit,10416.84,Online,Purchase,61338.25,Failed
TXN00001514,ACC0000230,2022-12-27,20:00:00,Fee,11474.37,Mobile,Utility,61338.25,Failed
TXN00003129,ACC0000230,2023-04-11,12:13:00,Interest,5220.62,Online,Investment,66558.87,Completed
TXN00004176,ACC0000230,2023-07-04,12:38:00,Interest,7891.69,Branch,Investment,66558.87,Failed
TXN00000556,ACC0000230,2023-10-15,18:22:00,Interest,12408.53,Online,Investment,78967.4,Completed
TXN00001631,ACC0000230,2024-02-28,19:59:00,Fee,4415.95,Branch,Utility,74551.45,Completed
TXN00003252,ACC0000231,2022-10-03,22:21:00,Fee,154.16,Mobile,Utility,7739.21,Pending
TXN00002381,ACC0000231,2022-10-07,9:53:00,Debit,3604.74,Mobile,Rent,4134.47,Completed
TXN00003266,ACC0000231,2023-11-17,11:33:00,Transfer,756.12,Wire Transfer,Rent,4134.47,Failed
TXN00003065,ACC0000231,2023-12-24,22:42:00,Interest,12666.67,Branch,Investment,4134.47,Pending
TXN00002511,ACC0000231,2024-01-23,22:42:00,ATM Withdrawal,459.62,ATM,Rent,4134.47,Pending
TXN00000235,ACC0000231,2024-06-04,11:38:00,Interest,6050.14,Online,Investment,4134.47,Failed
TXN00002107,ACC0000232,2022-10-04,22:42:00,Transfer,8907.11,Mobile,Investment,2939.29,Pending
TXN00004447,ACC0000232,2023-01-09,9:06:00,Interest,8118.19,Online,Investment,11057.48,Completed
TXN00000440,ACC0000232,2023-02-26,18:50:00,ATM Withdrawal,10656.37,ATM,Purchase,11057.48,Failed
TXN00001084,ACC0000232,2023-06-11,11:12:00,Debit,9030.35,Online,Rent,11057.48,Failed
TXN00001002,ACC0000232,2024-07-07,19:59:00,Credit,5046.21,Mobile,Refund,11057.48,Failed
TXN00000375,ACC0000232,2024-09-15,22:42:00,Credit,13591.66,Online,Refund,11057.48,Pending
TXN00004547,ACC0000232,2024-11-25,17:31:00,Interest,1668.72,Branch,Investment,11057.48,Pending
TXN00001556,ACC0000233,2023-01-14,16:23:00,ATM Withdrawal,719.11,ATM,Rent,60354.82,Failed
TXN00004733,ACC0000233,2023-06-29,22:21:00,Transfer,6520.56,Branch,Rent,53834.26,Completed
TXN00004726,ACC0000233,2023-07-22,10:40:00,Transfer,2700.77,Branch,Transfer,53834.26,Failed
TXN00003957,ACC0000233,2023-09-22,15:33:00,Credit,14141.44,Online,Investment,53834.26,Failed
TXN00001195,ACC0000233,2023-10-24,15:00:00,Credit,8678.91,Mobile,Investment,53834.26,Failed
TXN00002991,ACC0000233,2024-06-22,11:22:00,Transfer,13640.53,Mobile,Transfer,53834.26,Failed
TXN00003804,ACC0000234,2023-02-06,18:31:00,Transfer,8271.43,Mobile,Transfer,7015.75,Failed
TXN00004647,ACC0000234,2023-02-21,19:35:00,ATM Withdrawal,2979.1,ATM,Rent,7015.75,Pending
TXN00004242,ACC0000234,2023-04-15,8:05:00,Debit,4052.44,Online,Purchase,7015.75,Failed
TXN00002262,ACC0000234,2023-09-23,19:31:00,Debit,6436.19,Online,Utility,579.56,Completed
TXN00002677,ACC0000234,2023-10-08,9:49:00,Credit,2647.23,Online,Refund,579.56,Pending
TXN00004312,ACC0000234,2024-07-26,18:49:00,Transfer,9094.45,Wire Transfer,Investment,579.56,Pending
TXN00000657,ACC0000234,2024-08-22,13:28:00,ATM Withdrawal,459.18,ATM,Rent,120.38,Completed
TXN00004646,ACC0000234,2024-10-08,16:18:00,ATM Withdrawal,98.52,ATM,Rent,21.86,Completed
TXN00000715,ACC0000235,2023-02-15,16:29:00,Interest,9476.84,Online,Investment,36585.66,Completed
TXN00001813,ACC0000235,2023-02-23,17:27:00,ATM Withdrawal,9575.0,ATM,Purchase,36585.66,Failed
TXN00004528,ACC0000235,2023-04-04,22:44:00,Credit,6349.47,Branch,Salary,42935.13,Completed
TXN00000136,ACC0000235,2023-04-29,19:06:00,ATM Withdrawal,9457.45,ATM,Rent,33477.68,Completed
TXN00001257,ACC0000235,2023-09-12,21:48:00,ATM Withdrawal,8847.22,ATM,Utility,33477.68,Pending
TXN00001689,ACC0000235,2023-11-27,9:20:00,Interest,9117.23,Branch,Investment,42594.91,Completed
TXN00003694,ACC0000235,2024-06-18,8:37:00,Interest,14678.62,Branch,Investment,57273.53,Completed
TXN00001596,ACC0000235,2024-08-31,11:49:00,ATM Withdrawal,1370.18,ATM,Rent,55903.35,Completed
TXN00004029,ACC0000236,2022-01-20,9:23:00,Fee,10741.54,Mobile,Utility,7886.24,Failed
TXN00004613,ACC0000236,2022-02-22,20:35:00,Fee,10814.86,Branch,Utility,7886.24,Pending
TXN00003437,ACC0000236,2022-06-18,17:12:00,Interest,1086.31,Branch,Investment,7886.24,Failed
TXN00002605,ACC0000236,2022-06-20,16:34:00,ATM Withdrawal,13352.38,ATM,Purchase,7886.24,Failed
TXN00001397,ACC0000236,2022-10-30,9:33:00,Credit,2315.3,Online,Refund,7886.24,Pending
TXN00000702,ACC0000236,2023-01-30,15:11:00,Credit,13790.13,Branch,Investment,21676.37,Completed
TXN00003085,ACC0000236,2023-08-29,21:57:00,Fee,5600.71,Mobile,Utility,16075.66,Completed
TXN00002314,ACC0000236,2024-02-25,8:27:00,Fee,5228.19,Online,Utility,16075.66,Failed
TXN00002783,ACC0000236,2024-08-16,18:57:00,Transfer,4165.74,Mobile,Investment,11909.92,Completed
TXN00004305,ACC0000236,2024-10-01,20:26:00,Debit,10769.04,POS,Purchase,1140.88,Completed
TXN00001688,ACC0000237,2022-03-02,8:22:00,Credit,9339.14,Online,Refund,51530.48,Failed
TXN00000424,ACC0000237,2022-07-04,21:56:00,Fee,3940.77,Online,Utility,51530.48,Pending
TXN00003219,ACC0000237,2022-10-05,14:29:00,Credit,9529.55,Branch,Salary,51530.48,Failed
TXN00004036,ACC0000237,2023-03-19,15:01:00,Credit,14682.59,Mobile,Investment,66213.07,Completed
TXN00004006,ACC0000237,2023-05-24,13:40:00,Fee,14384.91,Online,Utility,66213.07,Pending
TXN00003708,ACC0000237,2023-07-27,19:16:00,ATM Withdrawal,8500.26,ATM,Purchase,66213.07,Failed
TXN00002224,ACC0000237,2023-11-10,8:32:00,Interest,8720.97,Online,Investment,66213.07,Pending
TXN00001671,ACC0000237,2024-01-27,17:31:00,Transfer,10934.66,Mobile,Investment,66213.07,Pending
TXN00004169,ACC0000237,2024-06-15,12:54:00,Fee,14023.18,Branch,Utility,66213.07,Failed
TXN00003613,ACC0000238,2022-01-11,15:15:00,Transfer,7336.83,Mobile,Rent,23637.57,Failed
TXN00004366,ACC0000238,2022-09-22,9:45:00,ATM Withdrawal,9498.41,ATM,Purchase,23637.57,Pending
TXN00003269,ACC0000238,2022-11-16,13:49:00,Credit,9950.45,Online,Investment,23637.57,Failed
TXN00000826,ACC0000238,2022-12-19,13:39:00,Credit,6093.08,Mobile,Investment,23637.57,Failed
TXN00004694,ACC0000238,2023-10-30,11:24:00,ATM Withdrawal,14838.36,ATM,Utility,23637.57,Failed
TXN00000198,ACC0000238,2023-11-23,17:04:00,Transfer,810.32,Branch,Investment,23637.57,Pending
TXN00002315,ACC0000238,2024-03-07,21:03:00,Interest,5799.3,Branch,Investment,23637.57,Failed
TXN00001395,ACC0000239,2022-10-02,16:18:00,Credit,13958.24,Online,Investment,12506.81,Pending
TXN00001588,ACC0000239,2023-05-15,19:44:00,ATM Withdrawal,9029.63,ATM,Purchase,3477.18,Completed
TXN00003938,ACC0000239,2023-07-22,11:06:00,Transfer,2464.29,Online,Investment,1012.89,Completed
TXN00001932,ACC0000239,2023-07-24,10:10:00,Interest,10228.36,Branch,Investment,1012.89,Pending
TXN00004719,ACC0000239,2023-11-10,21:36:00,Fee,728.32,Online,Utility,1012.89,Pending
TXN00003403,ACC0000239,2023-11-28,17:12:00,Interest,6561.76,Online,Investment,1012.89,Pending
TXN00002475,ACC0000240,2022-01-21,13:31:00,ATM Withdrawal,12030.02,ATM,Rent,3120.5,Failed
TXN00001622,ACC0000240,2022-04-14,11:16:00,Transfer,11148.38,Online,Investment,3120.5,Failed
TXN00002522,ACC0000240,2022-04-18,20:21:00,ATM Withdrawal,2571.39,ATM,Purchase,549.11,Completed
TXN00002486,ACC0000240,2022-12-08,18:52:00,Credit,6091.85,Online,Investment,6640.96,Completed
TXN00004023,ACC0000240,2024-03-21,16:29:00,ATM Withdrawal,3012.88,ATM,Utility,6640.96,Pending
TXN00003180,ACC0000240,2024-06-04,11:20:00,Fee,12498.48,Online,Utility,6640.96,Pending
TXN00000757,ACC0000240,2024-10-16,18:48:00,Credit,11784.04,Branch,Salary,18425.0,Completed
TXN00004259,ACC0000240,2024-10-25,20:52:00,Credit,5540.06,Online,Refund,23965.06,Completed
TXN00002019,ACC0000241,2020-01-11,16:16:00,Fee,420.29,Online,Utility,5083.43,Failed
TXN00002386,ACC0000241,2020-05-24,13:49:00,Debit,7619.46,POS,Utility,5083.43,Pending
TXN00004082,ACC0000241,2021-05-14,11:14:00,Debit,3398.2,Online,Purchase,1685.23,Completed
TXN00003307,ACC0000241,2021-12-05,9:04:00,Interest,14157.43,Branch,Investment,1685.23,Pending
TXN00003830,ACC0000241,2022-01-09,15:07:00,Transfer,14094.34,Mobile,Transfer,1685.23,Pending
TXN00002104,ACC0000241,2022-04-19,11:46:00,Debit,1131.78,POS,Rent,553.45,Completed
TXN00004655,ACC0000241,2022-05-27,15:44:00,Credit,10993.64,Branch,Salary,11547.09,Completed
TXN00002205,ACC0000241,2022-05-27,8:10:00,ATM Withdrawal,12538.6,ATM,Utility,553.45,Pending
TXN00002960,ACC0000241,2022-08-12,20:00:00,Interest,11662.34,Branch,Investment,11547.09,Failed
TXN00001103,ACC0000241,2022-11-11,8:50:00,Fee,6633.9,Online,Utility,11547.09,Pending
TXN00004175,ACC0000242,2022-05-16,17:56:00,Interest,487.55,Branch,Investment,7057.36,Pending
TXN00003467,ACC0000242,2022-11-19,18:47:00,Debit,5094.07,POS,Purchase,7057.36,Failed
TXN00001497,ACC0000242,2022-12-09,13:01:00,ATM Withdrawal,12910.91,ATM,Utility,7057.36,Pending
TXN00001246,ACC0000242,2023-01-23,16:54:00,ATM Withdrawal,8838.88,ATM,Rent,7057.36,Failed
TXN00002287,ACC0000242,2023-07-20,21:36:00,Interest,5400.66,Online,Investment,7057.36,Failed
TXN00000296,ACC0000242,2023-09-29,13:17:00,Credit,3704.36,Online,Salary,7057.36,Pending
TXN00004303,ACC0000242,2024-05-07,10:59:00,Credit,1883.38,Branch,Investment,7057.36,Pending
TXN00002576,ACC0000242,2024-06-10,15:32:00,Credit,1128.28,Online,Salary,7057.36,Failed
TXN00001890,ACC0000242,2024-12-14,12:56:00,Transfer,6419.65,Wire Transfer,Transfer,7057.36,Failed
TXN00002447,ACC0000243,2024-05-15,12:33:00,Interest,520.37,Online,Investment,8922.47,Completed
TXN00004048,ACC0000243,2024-06-12,21:51:00,Fee,6963.97,Online,Utility,8922.47,Pending
TXN00004630,ACC0000243,2024-07-29,9:14:00,Interest,4317.91,Online,Investment,8922.47,Failed
TXN00004137,ACC0000243,2024-09-06,8:10:00,Interest,1166.52,Online,Investment,8922.47,Failed
TXN00001697,ACC0000243,2024-10-16,18:07:00,Transfer,12727.27,Online,Rent,8922.47,Failed
TXN00004622,ACC0000243,2024-12-04,10:17:00,ATM Withdrawal,6134.23,ATM,Utility,2788.24,Completed
TXN00004136,ACC0000244,2022-04-01,22:26:00,Debit,6654.91,Mobile,Utility,17660.8,Completed
TXN00000241,ACC0000244,2022-06-30,8:45:00,Transfer,4867.06,Wire Transfer,Rent,12793.74,Completed
TXN00003743,ACC0000244,2022-08-04,8:06:00,Transfer,1029.4,Online,Rent,12793.74,Failed
TXN00000433,ACC0000244,2022-09-03,22:39:00,Fee,1222.49,Online,Utility,11571.25,Completed
TXN00000892,ACC0000244,2022-10-20,8:33:00,Transfer,7400.79,Mobile,Transfer,11571.25,Pending
TXN00003480,ACC0000244,2023-01-24,17:01:00,Transfer,994.16,Wire Transfer,Transfer,11571.25,Failed
TXN00000282,ACC0000244,2023-03-05,12:03:00,Interest,11285.72,Branch,Investment,11571.25,Failed
TXN00003474,ACC0000244,2023-06-24,14:43:00,Credit,9668.65,Mobile,Salary,11571.25,Pending
TXN00003158,ACC0000244,2024-04-03,15:31:00,Interest,11109.34,Online,Investment,11571.25,Failed
TXN00002017,ACC0000245,2021-11-20,18:22:00,Debit,9315.51,POS,Utility,6288.71,Pending
TXN00004810,ACC0000245,2021-12-21,13:09:00,ATM Withdrawal,1099.16,ATM,Rent,6288.71,Failed
TXN00000446,ACC0000245,2022-03-18,9:23:00,ATM Withdrawal,5283.61,ATM,Purchase,6288.71,Pending
TXN00001908,ACC0000245,2022-03-27,21:56:00,Transfer,13609.15,Mobile,Investment,6288.71,Failed
TXN00004187,ACC0000245,2022-04-10,10:13:00,Fee,1089.97,Branch,Utility,6288.71,Failed
TXN00000954,ACC0000245,2022-05-17,9:41:00,ATM Withdrawal,2228.98,ATM,Utility,6288.71,Pending
TXN00001686,ACC0000245,2022-06-05,16:35:00,ATM Withdrawal,2768.85,ATM,Utility,3519.86,Completed
TXN00002284,ACC0000246,2022-03-01,11:13:00,ATM Withdrawal,7435.93,ATM,Purchase,0.0,Completed
TXN00000309,ACC0000246,2022-04-30,10:50:00,Fee,322.79,Online,Utility,0.0,Pending
TXN00001625,ACC0000246,2023-04-18,17:41:00,Transfer,5079.81,Wire Transfer,Transfer,0.0,Pending
TXN00001132,ACC0000246,2024-03-13,15:48:00,Fee,7780.63,Online,Utility,0.0,Failed
TXN00003353,ACC0000246,2024-03-15,15:13:00,Interest,9322.75,Branch,Investment,9322.75,Completed
TXN00000858,ACC0000246,2024-04-09,18:31:00,Interest,6762.71,Online,Investment,9322.75,Failed
TXN00004047,ACC0000246,2024-08-28,13:20:00,Transfer,7331.16,Branch,Transfer,1991.59,Completed
TXN00000877,ACC0000246,2024-09-11,18:55:00,Interest,5390.5,Online,Investment,7382.09,Completed
TXN00003801,ACC0000247,2022-10-20,21:55:00,Debit,11559.93,Online,Utility,42500.23,Failed
TXN00001726,ACC0000247,2022-12-27,16:57:00,Debit,10056.89,POS,Purchase,42500.23,Pending
TXN00001848,ACC0000247,2024-01-18,12:46:00,Interest,13633.81,Branch,Investment,42500.23,Failed
TXN00003204,ACC0000247,2024-02-19,8:59:00,Interest,1594.03,Online,Investment,42500.23,Failed
TXN00003227,ACC0000247,2024-05-16,8:58:00,ATM Withdrawal,1373.23,ATM,Utility,42500.23,Failed
TXN00000074,ACC0000247,2024-08-20,11:42:00,Transfer,733.58,Online,Rent,41766.65,Completed
TXN00003890,ACC0000248,2022-01-31,12:07:00,ATM Withdrawal,12581.09,ATM,Utility,16773.66,Pending
TXN00002952,ACC0000248,2022-02-12,8:30:00,Debit,9378.44,POS,Rent,7395.22,Completed
TXN00003640,ACC0000248,2022-03-08,14:20:00,Fee,14472.67,Mobile,Utility,7395.22,Failed
TXN00001614,ACC0000248,2022-05-15,19:22:00,Credit,5749.38,Branch,Refund,7395.22,Failed
TXN00004005,ACC0000248,2023-05-29,18:47:00,Fee,7273.95,Branch,Utility,7395.22,Failed
TXN00003815,ACC0000248,2023-07-06,9:07:00,ATM Withdrawal,161.15,ATM,Rent,7395.22,Pending
TXN00003693,ACC0000248,2023-07-28,20:25:00,ATM Withdrawal,13558.75,ATM,Purchase,7395.22,Failed
TXN00004995,ACC0000248,2023-10-01,12:26:00,Interest,5658.47,Branch,Investment,13053.69,Completed
TXN00004135,ACC0000248,2023-10-10,15:14:00,Transfer,8291.02,Mobile,Rent,4762.67,Completed
TXN00000921,ACC0000248,2024-03-29,10:01:00,Debit,5668.05,Mobile,Purchase,4762.67,Failed
TXN00003487,ACC0000248,2024-11-07,10:11:00,Debit,730.05,Mobile,Purchase,4032.62,Completed
TXN00003519,ACC0000248,2024-12-25,19:32:00,Interest,6589.56,Online,Investment,4032.62,Pending
TXN00002829,ACC0000249,2023-02-12,9:16:00,Fee,3997.95,Branch,Utility,1350.69,Failed
TXN00004241,ACC0000249,2023-03-11,13:22:00,Credit,5600.57,Mobile,Investment,1350.69,Failed
TXN00002713,ACC0000249,2023-05-25,11:32:00,Credit,7689.31,Branch,Investment,1350.69,Pending
TXN00000939,ACC0000249,2024-03-20,22:48:00,Debit,3561.54,Mobile,Rent,1350.69,Pending
TXN00002516,ACC0000249,2024-08-09,8:12:00,Debit,679.09,POS,Utility,1350.69,Pending
TXN00000267,ACC0000249,2024-10-26,22:10:00,Debit,559.16,POS,Purchase,791.53,Completed
TXN00000498,ACC0000249,2024-11-24,18:12:00,Fee,363.58,Branch,Utility,427.95,Completed
